id1	uid1	bw1	ew1	b1	e1	len1	tok1	s1	seq1	gid1	id2	uid2	bw2	ew2	b2	e2	len2	tok2	s2	seq2	gid2	matches	score
Shamela0023596-ara1.completed.ms154	-8362729117740338660	71	187	365	958	1533	300	وما كنت ترجوا أن يلقى إليك الكتاب -------------------------إلا رحمة من ربك القصص معاد الرجل بلده لأنه يتصرف في البلاد ويضرب في الأرض ثم يعود إلى بلده يقال رد فلان إلى معاده أي رد إلى بلده ومثله قولهم لمنزل الرجل مثاب ومثابة لأنه يتصرف في حوائجه ثم يثوب إليه وكان رسول الله صلى الله عليه وسلم حين خرج من مكة إلى المدينة اغتم بمفارقة مكة لأنها مولده وموطنه ومنشؤه وبها أهله وعشيرته واستوحش فأخبره الله سبحانه في طريقه أنه سيرده إلى مكة وبشره بالظهور والغلبة وفي الآية تقديم وتأخير والمعنى إن الذي فرض عليك القرآن أ--ي جعلك نبيا ينزل عليك القرآن وما كنت ترجو قبل ذلك أن تكون نبيا يوحى إليك الكتاب لرادك إلى ---------مكة ظاهرا قاهرا	154	-2298784228722095805	Shamela0023594-ara1.ms1482	-4917529938766010292	22	78	93	363	1415	300	وما كنت ترجوا أن يلقى إليك الكتاب يعني أن ينزل عليك القرآن إلا رحمة من ربك يعني إلا كان الكتاب رحمة من ربك و------------------------------------------يقال ف--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ي الآية تقديم ومعناه-------- إن الذى فرض عليك القرآن يعني جعلك نبيا ينزل عليك القرآن وما كنت ترجو قبل ذلك أن تكون نبيا بوحي إليك------- لرادك إلى معاد إلى مكة ظاهرا قاهرا	1482	-6146459113630397427	191	283.5
Shamela0023596-ara1.completed.ms155	6190331117526205898	27	58	129	274	1485	300	ثم قال وأنه كان يقول سفيهنا على الله شططا الجن أي جاهلنا يقول شططا أي غلوا في الكذب والجور ثم قال----------------------------------------------------------------------------------- وأنا ظننا أن لن تقول الإنس والجن على الله كذبا	155	-2298784228722095805	Shamela0023594-ara1.ms2068	-4721796471623654254	27	72	128	353	1501	300	ثم قال وأنه كان يقول سفيهنا على الله شططا يعن---ي جاهلنا يعني إبليس لعنه الله ويقال وأنه كان يقول سفيهنا يعني كفرة الجن على الله شططا يعني كذبا وجورا من المقال سورة الجن الآيات الى وأنا ظننا أن لن تقول الإنس والجن على الله كذبا	2068	-6146459113630397427	107	168.5
Shamela0023596-ara1.completed.ms155	6190331117526205898	188	300	922	1485	1485	300	ظنوا كما ظننتم أن لن يبعث الله أحدا الجن يقول ظن الجن كما ظننتم أيها الإنس أن لا بعث يوم القيامة أي كانوا لا يؤمنون بالبعث كما أنكم لا تؤمنون به وانقطع هاهنا قول الله ---------------تعالى وقال الجن و-----أنا لمسنا السماء--------------------------------------- فوجدناها ملئت حرسا شديدا------------------------------ وشهبا الجن و إنا مكسورة نسق على ما تقدم من قولهم يريدون حرست بالنجوم من -------------استماعنا وكنا قبل ذلك نقعد منها مقاعد للسمع------------------------------------------------------------------------------------------ وروى عبد الرزاق عن معمر أنه قال قلت للزهري أكان يرمى بالنجوم في الجاهلية فقال نعم قلت أفرأيت قوله وأنا كنا نقعد منها مقاعد للسمع فمن يستمع الآن يجد له شهابا رصدا الجن فقال غلظت وشدد أمرها حين بعث النبي صلى الله عليه وسلم	155	-2298784228722095805	Shamela0023594-ara1.ms2069	420065967502483356	6	124	31	647	1565	300	ظنوا كما ظننتم أن لن يبعث الله أحدا ----------------------------------يعني رسولا فقد أرسل محمدا صلى-------------------------------------------------------------- الله عليه وسلم ثم رجع إلى كلام الجن فقال وأنا لمسنا السماء يعني صعدنا وأتينا السماء لاستراق السمع فوجدناها ملئت حرسا شديدا يعني حفاظا أقوياء من الملائكة وشهبا يعني رمينا نجما متوقدا وأنا كنا نقعد منها مقاعد للسمع يعني كنا نقعد فيما مضى للاستماع من الملائكة ما يقولون فيما بينهم من الكوائن فمن يستمع الآن يجد له شهابا رصدا يعني نجما مضيئا والرصد الذي أرصد للرجم يعني النجم وروى عبد الرزاق عن معمر ----قال قلت للزهري أكان يرمى بالنجوم في الجاهلية -قال نعم قلت أفرأيت -------------------------------قوله فمن يستمع الآن يجد له شهابا رصدا ------قال غلظ- وشدد أمرها حين بعث النبي صلى الله عليه وسلم	2069	-6146459113630397427	296	409.0
Shamela0023596-ara1.completed.ms157	-3536470713660435190	177	256	873	1248	1483	300	الله أحد ولن أجد من دونه ملتحدا إلا بلاغا من الله ورسالاته ومن يعص الله ورسوله فإن له نار جهنم خالدين فيها أبدا حتى إذا رأوا ما يوعدون فسيعلمون من أضعف ناصرا وأقل عددا قل إن أدري أقريب ما توعدون أم يجعل له ربي أمدا عالم الغيب فلا يظهر على غيبه أحدا إلا من ارتضى من رسول الجن أي ارتضاء للنبوة والرسالة فإنه يطلعه على ما يشاء من غيبه ثم قال فإنه يسلك من بين يديه ومن خلفه رصدا	157	-2298784228722095805	Shamela0023594-ara1.ms2071	-118304486795850812	0	65	1	307	1511	300	الله أحد ولن أجد من دونه ملتحدا إلا بلاغا من الله ورسالاته ومن يعص الله ورسوله فإن له نار جهنم خالدين فيها أبدا حتى إذا رأوا ما يوعدون فسيعلمون من أضعف ناصرا وأقل عددا قل إن أدري أقريب ما توعدون أم يجعل له ربي أمدا عالم الغيب فلا يظهر على غيبه أحدا إلا من ارتضى من رسو---------------------------------------------------------------------ل فإنه يسلك من بين يديه ومن خلفه رصدا	2071	-6146459113630397427	306	603.0
Shamela0023596-ara1.completed.ms157	-3536470713660435190	200	291	985	1440	1483	300	حتى إذا رأوا ما يوعدون--------------------- فسيعلمون من أضعف ناصرا--------------------- وأقل عددا--------------------------------------------------------- قل إن أدري أقريب ما توعدون--------------------------------------- أم يجعل له ربي --------------------------------أمدا عالم ال-------------------غيب فلا يظهر على غيبه أحدا إلا ----------------------------------------------------------------------------من ارتضى من رسول الجن أي ارتضاء للنبوة والرسالة فإ-نه يطلعه على ما يشاء من --غيبه ثم قال فإ-----------نه يسلك من بين يديه ومن خلفه رصدا الجن أي يجعل بين يديه وخلفه رصدا من الملائكة يحوطون الوحي من أن تسترقه-------------------------------------------------------- الشياطين فتلقيه إلى الكهنة حتى تخبر به الكهنة إخبار الأنبياء------------------------------------------------------------------------------------------------------------------------------ فلا يكون بينهم وبين الأنبياء فرق ولا يكون للأنبياء دلالة ثم	157	-2298784228722095805	Shamela0023594-ara1.ms2072	7814435596331780356	108	279	526	1381	1475	300	حتى إذا رأوا ما يوعدون في الدنيا وفي الآخرة فسيعلمون من أضعف ناصرا يعني مانعا من العذاب وأقل عددا يعني رجالا فقالوا متى هذا العذاب الذي تعدنا يا محمد فنزل قل إن أدري أقريب ما توعدون يعني ما أدري أقريب ما توعدون من العذاب أم يجعل له ربي أمدا يعني أجلا ينتهي إليه قوله تعالى عالم الغيب يعني هو عالم الغيب فلا يظهر على غيبه أحدا يعني هو الذي يعلم وقت نزول العذاب ولا يطلع على غيبه أحدا من خلقه قوله تعالى إلا من ارتضى من رسول يعني إلا من اختار ------لرسالته فإنه يطلعه على ما يشاء من الغيب ليكون دلالة لنبوته فإنه يسلك من بين يديه ومن خلفه رصدا يعن-----------------------------------------------------ي من الملائكة بين يدي رسول الله صلى الله عليه وسلم ومن خلفه ليحفظوه من الشياطين --ليعلم أن قد أبلغوا رسالات ربهم يعني ليعلموا الرسول أن الذي أنزل إليه من رسالات الله وذلك أن الملائكة لو لم يرصدوهم لما يستمعوا حين يقرأ جبريل ثم يفشون ذلك قبل أن يخبرهم الرسول فلا يكون بينهم وبين الأنبياء فرق ولا يكون للأنبياء دلالة ثم	2072	-6146459113630397427	296	433.0
Shamela0023596-ara1.completed.ms158	7815189160761401503	160	236	911	1278	1630	300	إن الله جل ذكره لما استخلف آدم على ذريته وسلطه على جميع ما في الأرض من الأنعام-------- والطير والوحش عهد إليه عهدا أمره فيه ونهاه وحرم عليه وأحل له فقبله ولم يزل عاملا به إلى أن حضرته الوفاة فما حضرته صلى الله عليه وسلم سأل الله أن يعلمه من يستخلف بعده ويقلده من الأمانة ما قلده فأمره أن يعرض ذلك على السموات------- بالشرط الذي أخذ عليه من الثواب إن أطاع ومن العقاب إن عصى فأبين أن	158	-2298784228722095805	Shamela0023594-ara1.ms1590	7656030982565274160	238	300	1254	1560	1560	300	أن الله عز وجل- لما استخلف آدم على ذريته وسلطه على جميع ما في الأرض من الأنعام والوحوش والطير------- عهد إليه عهدا أمره فيه ونها------------------ه فقبله ولم يزل عاملا به إلى أن حضرته الوفاة فسأل ربه أ-----------------------------ن يعلمه من يستخلف بعده ويقلده--- الأمانة أ--------------ن يعرض ----على السموات والأرض بالشرط الذي أخذ عليه من الثواب إن أطاع ومن العقاب إن عصى فأبين أن	1590	-6146459113630397427	275	481.0
Shamela0023596-ara1.completed.ms160	621259411420335133	69	103	340	530	1552	300	أولم يهد للذين يرثون الأرض الأعراف أي ألم ي-------------------------------------------------------------------------------------------------------------------------------------------بين لهم فالإرشاد في جميع هذه بالبيان ومنها إرشاد------ بالدعاء كقوله ولكل قوم هاد الرعد أ--ي نبي -يدعوهم وقوله وجعلناهم أئمة يهدون بأمرنا الأنبياء أي يدعون	160	-2298784228722095805	Shamela0023594-ara1.ms0648	-4260580445151210274	93	151	475	784	1572	300	أولم يهد للذين يرثون الأرض يعني أو لم يبين قال القتبي أصل الهدى الإرشاد كقوله عسى ربي أن يهديني يعني يرشدني ثم يصير الإرشاد لمعان منها إرشاد بيان مثل قوله أولم يهد للذين يعني أو لم يبين لهم----------------------------- ومنها إرشاد بمعنى بالدعاء كقوله ولكل قوم هاد الرعد يعني نبيا يدعوهم وقوله وجعلناهم أئمة يهدون بأمرنا الأنبياء أي يدعون	648	-6146459113630397427	145	247.5
Shamela0023596-ara1.completed.ms164	-3981480786017385501	2	79	15	419	1558	300	الإمام أصله ما ائتممت به قال الله تعالى لإبراهيم إني جاعلك للناس إماما البقرة أي يؤتم بك ويقتدى بسنتك ثم يجعل الك-------------------تاب إماما يؤ-----تم بما أحصاه------- قال الله عز وجل يوم ندعوا كل أناس بإمامهم الإسراء أي بكتابهم الذي جمعت فيه أعمالهم في الدنيا وقال------ وكل شيء أحصيناه في إمام مبين يس يعني كتابا أو يعني اللوح المحفوظ وقد يجعل-------- الطريق إماما لأن المسافر يأتم به ويستدل--- قال الله تعالى وإنهما لبإمام مبين الحجر أي بطريق واضح	164	-2298784228722095805	Shamela0023594-ara1.ms1025	268645521655610780	167	238	836	1207	1567	300	الإمام----- ما يؤتم-- به قال الله تعالى--------- إني جاعلك للناس إماما------- أي يؤتم--- ويقتدى ب---ك ثم تستعمل لمعاني منها يسمى الكتاب إماما لأنه يؤتم بما أحصاه الكتاب قال الله تعالى- يوم ندعوا كل أناس بإمامهم الإسراء أي بكتابهم-------------------------------- وقال تعالى وكل شيء أحصيناه في إمام مبين يس أي ف-------------ي اللوح المحفوظ وهو الكتاب ويسمى الطريق إماما لأن المسافر يأتم به ويستدل به قال الله تعالى وإنهما لبإمام مبين ------أي بطريق واضح	1025	-6146459113630397427	296	466.0
Shamela0023596-ara1.completed.ms168	-2801902144935148944	54	92	303	499	1565	300	الفرض وجوب الشيء ويقال فرضت عليك كذا أي أوجبته قال الله تعالى فمن فرض فيهن الحج البقرة أي أوجبه على نفسه وقال فنصف ما فرضتم البقرة أي ألزمتم أنفسكم وقال قد علمنا ما فرضنا عليهم في أزواجهم الأحزاب	168	-2298784228722095805	Shamela0023594-ara1.ms0153	-1792681047858632992	58	86	300	443	1521	300	الفرض وجوب الشيء -يقال فرضت عليك كذا أي أوجبته قال الله تعالى------------------------------------------------ فنصف ما فرضتم أي ما---- ألزمتم أنفسكم وقال قد علمنا ما فرضنا عليهم في أزواجهم الأحزاب	153	-6146459113630397427	138	255.5
Shamela0023596-ara1.completed.ms169	-4399319232040830711	41	80	244	449	1611	300	قال تعالى ولا تقولوا لمن ألقى إليكم السلام لست مؤمنا النساء أي------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ انقاد لكم وتابعكم والاستسلام مثله يقال سلم فلان لأمرك------------------- واستسلم وأسلم----- أي دخل في السلم--- كما تقول أشتى الرجل إذا دخل في الشتاء وأربع---- دخل في الربيع	169	-2298784228722095805	Shamela0023594-ara1.ms0400	4642604534562026250	58	134	309	712	1576	300	قال تعالى ولا تقولوا لمن ألقى إليكم السلام لست مؤمنا قرأ أبو عمرو وعاصم وابن كثير والكسائي السلام بالألف وقرأ نافع وابن عامر وحمزة السلم بغير ألف وأما من قرأ السلام فلأن مرداسا قال لهم السلام عليكم وأما من قرأ السلم فهو الدخول والانقياد والمتابعة يعني إن انقاد لكم وتابعك-------------------------م فلا تقولوا له لست مؤمنا وأسلم واستسلم بمعنى واحد أي دخل في الانقياد كما تقول أشتى الرجل إذا دخل في الشتاء وأربع إذا دخل في الربيع	400	-6146459113630397427	156	225.0
Shamela0023596-ara1.completed.ms174	1851771684291693934	23	122	129	627	1626	300	النساء أي شريفا وقال----- إني ألقي إلي كتاب كريم النمل أي شريف لشرف كاتبه ويقال شريف بالختم والكريم الصفوح وذلك من الشرف والفضل قال الله عز وجل فإن ربي غني كريم النمل أي صفوح وقال ما غرك بربك الكريم الانفطار أي الصفوح والكريم الكثير الكرم قال الله تعالى ورزق كريم الأنفال والحج والنور وسبأ أي كثير والكريم الحسن وذلك من الفضل قال الله تعالى أولم يروا إلى الأرض كم أنبتنا فيها من كل زوج كريم الشعراء أي حسن وكذلك قوله من كل زوج بهيج الحج وق أي حسن يبتهج به وقال تعالى وقل لهما قولا كريما الإسراء أي حسنا	174	-2298784228722095805	Shamela0023594-ara1.ms1390	6029121592701210825	0	64	1	325	1520	300	النساء قالت يا أيها الملأ إني ألقي إلي كتاب كريم النمل أي شريف فاضل والكري------------------------م الصفوح وذلك من الشرف كما قا---------------ل فإن ربي غني كريم النم-------------ل ما غرك بربك الكريم الانفطار أي الصفوح والكريم الكثير --كما قال----------- ورزق كريم الأنفال------------------ أي كثير والكريم الحسن وذلك من الشرف والفضل كما قال من كل -----------------------------------زوج كريم الشعراء أي حسن------------------------------------------------------------- وقل لهما قولا كريما الإسراء أي حسنا	1390	-6146459113630397427	271	419.5
Shamela0023596-ara1.completed.ms175	5592685167008468686	35	72	177	390	1615	300	زوجها النساء وقال- احشروا الذين ظلموا وأزواجهم الصافات أي --قرناءهم و--قال وإذا النفوس زوجت التكوير أي قرنت نفوس الكفار بعضها ببعض ومنه قوله وزوجناهم بحور عين الدخان أي قرناهم والعرب تقول زوجت إبلي إذا قرنت بعضها ببعض	175	-2298784228722095805	Shamela0023594-ara1.ms2119	-1477687896235780572	49	77	285	444	1626	300	------القرين كقوله احشروا الذين ظلموا وأزواجهم الصافات يعني قرناءهم ثم قال وإذا النفوس زوجت أي ق--------رنت نفوس الكفار بعضها ببعض--------------------------------------------- والعرب تقول زوجت إبلي إذا قرنت بعضها ببعض	2119	-6146459113630397427	140	250.5
Shamela0023596-ara1.completed.ms176	8653705370000326720	7	119	40	653	1621	300	الأخذ أصله باليد ثم يستعار في مواضع فيكون بمعنى القبول قال الله تعالى وأخذتم على ذلكم إصري آل عمران أي قبلتم عهدي وقال تعالى إن أوتيتم هذا فخذوه المائدة أي فاقبلوه وقال ويأخذ الصدقات التوبة أي يقبلها وقال ولا يؤخذ منها عدل البقرة أي لا يقبل وقال تعالى خذ العفو الأعراف أي اقبله ويكون بمعنى الحبس والأسر قال الله تعالى فخذ أحدنا مكانه يوسف أي احبسه وقال تعالى فاقتلوا المشركين حيث وجدتموهم وخذوهم أي ائسروهم واحصروهم التوبة أي احبسوهم ويقال للأسير أخيذ والأخذ التعذيب قال الله تعالى وكذلك أخذ ربك إذا أخذ القرى هود أي تعذيبه وقال فكلا أخذنا بذنبه العنكبوت أي عذبنا وقال-- وهمت كل أمة برسولهم ليأخذوه غافر أ--ي ليعذبوه	176	-2298784228722095805	Shamela0023594-ara1.ms1495	-843214027867271569	62	105	333	568	1581	300	الأخذ أصله باليد ثم يستعار في مواضع فيكون بمعنى القبول كقوله عز وجل-- وأخذتم على ذلكم إصري آل عمران أي قبلتم عهدي --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------والأخذ التعذيب كقوله--------- وكذلك أخذ ربك وكقوله-------------------------- فكلا أخذنا بذنبه يعن-------ي عذبنا وكقوله وهمت كل أمة برسولهم ليأخذوه غافر يعني ليعذبوه	1495	-6146459113630397427	202	332.0
Shamela0023596-ara1.completed.ms177	8765052125472439672	84	126	462	694	1609	300	الرجم أصله الرمي كقوله تعالى وجعلناها رجوما للشياطين الملك أي مرامي ثم يستعار فيوضع موض-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ع القتل لأنهم كانوا يقتلون بالرجم وروي أن ابن آدم قتل أخاه رجما بالحجارة وقتل رجما بالحجارة فلما كان أول القتل كذلك سمي ر------جما وإن لم يكن------ بالحجارة	177	-2298784228722095805	Shamela0023594-ara1.ms0908	3265020597718216369	140	213	723	1126	1561	300	الرجم----- الرمي كقوله تعالى وجعلناها رجوما للشياطين الملك ثم قد------ يستعار ويوضع موضع الشتم إذ الشتم رمي كقوله لئن لم تنته لأرجمنك مريم يعني لأشتمنك ويوضع موضع الظن كقوله رجما بالغيب الكهف أي ظنا والرجم أيضا الطرد واللعن وقيل للشيطان رجيم لأنه طريد يرجم بالكواكب وقد يوضع الرجم موضع القتل لأنهم كانوا يقتلون بالرجم ول---أن ابن آدم قتل أخاه----- بالحج-------------------ارة فلما كان أول القتل رجما سمي القتل رجما وإن لم يكن القتل بالحجارة	908	-6146459113630397427	183	288.0
Shamela0023596-ara1.completed.ms179	-242573582317239320	1	130	7	717	1580	300	ألا له الخلق والأمر الأعراف أي القضاء والأمر الدين قال الله تعالى فتقطعوا أمرهم بينهم المؤمنون أي دينهم وقال تعالى حتى جاء الحق وظهر أمر الله التوبة------------ والأمر القول قال الله تعالى إذ يتنازعون بينهم أمرهم الكهف يعني قولهم والأمر العذاب قال الله تعالى وقال الشيطان لما قضي الأمر إبراهيم أي وجب العذاب وقال تعالى وغيض الماء وقضي الأمر هود والأمر القيامة قال الله تعالى أتى أمر الله فلا تستعجلوه النحل وقال تعالى وتربصتم وارتبتم وغرتكم الأماني حتى جاء أمر الله الحديد أي القيامة أو الموت والأمر الوحي قال الله تعالى يتنزل الأمر بينهن الطلاق والأم-----------ر الذنب قال الله تعالى فذاقت وبال أمرها الطلاق أي جزاء ذنبها و----هذا كله وإن اختلف فأصله واحد ويكنى عن كل شيء بالأمر لأن كل شيء يكون فإنما يكون بأمر الله------ فسميت الأشياء أمورا	179	-2298784228722095805	Shamela0023594-ara1.ms2026	8996166974578709446	87	168	448	907	1543	300	ألا له الخلق والأمر الأعراف أي القضاء والأمر الدين كقوله و---------تقطعوا أمرهم بينهم الأنبياء وكقوله-------------------------- وظهر أمر الله التوبة أي دين الله والأمر القول كقوله------------ يتنازعون بينهم أمرهم الكهف أ--ي قولهم -الأمر العذاب كقوله إنه قد جاء أمر ربك------------------------------------------------------------------------ هود والأمر القيامة كقوله--------- أتى أمر الله فلا تستعجلوه النحل والأم--------------------------------------------------------------------------------------ر الوحي كقوله--------- يتنزل الأمر بينهن الطلاق يعني الوحي والأمر الذنب كقوله--------- فذاقت وبال أمرها الطلاق أي جزاء ذنبها وأصل هذا كل----------------ه واحد----------------------- لأن الأشياء كلها---------- بأمر الله تعالى فسميت الأشياء أمورا	2026	-6146459113630397427	345	523.0
Shamela0023596-ara1.completed.ms181	3543203916544436497	20	107	102	537	1479	300	ويكأن---------------- قد اختلف فيها--------- فقال الكسائي معناها ألم تر قال الله تعالى ويكأن الله يبسط الرزق لمن يشاء القصص وقال و----------------يكأنه لا يفلح الكافرون القصص يريد ألم تر وروى عبد الرزاق عن معمر عن قتادة أنه قال ويكأن أو-----------لا يعلم أن الله يبسط الرزق لمن يشاء وهذا شاهد لقول الكسائي وذكر الخليل-------- أنها مفصولة وي ثم تبتدئ فتقول كأن الله وقال ابن عباس في رواية أبي صالح هي كأن الله يبسط الرزق لمن يشاء كأنه لا يفلح الكافرون وقال وي صلة في الكلام وهذا شاهد لقول الخليل	181	-2298784228722095805	Shamela0023594-ara1.ms1480	9187302052616392516	20	104	100	511	1474	300	ويكأن الله قال القتبي قد اختلف في هذه اللفظة فقال الكسائي معناها ألم تر--------------------- الله يبسط و--------------------------يكأنه يعني ألم تر إنه لا يفلح الكافرون -------------------روى عبد الرزاق عن معمر عن قتادة أنه قال ويكأن الله يعني أو لا يعلم أن الله يبسط--------------- وهذا شاهد لقول الكسائي وذكر الخليل بن أحمد أنها مفصولة وي ثم يبتدئ فيقول كأن الله وقال ابن عباس في رواية أبي صالح--- كان الله يبسط الرزق لمن يشاء كأنه لا يفلح الكافرون وقال وي صلة في الكلام وهذا شاهد لقول الخليل	1480	-6146459113630397427	340	569.0
Shamela0023596-ara1.completed.ms186	4508251827142137885	99	121	488	593	1502	300	أفأمنتم أن يخسف بكم جانب البر أو يرسل عليكم حاصبا ثم لا تجدوا لكم وكيلا أم أمنتم أن يعيدكم فيه تارة أخرى	186	-2298784228722095805	Shamela0023594-ara1.ms1100	3258014917476510325	262	284	1298	1403	1484	300	أفأمنتم أن يخسف بكم جانب البر أو يرسل عليكم حاصبا ثم لا تجدوا لكم وكيلا أم أمنتم أن يعيدكم فيه تارة أخرى	1100	-6146459113630397427	105	210.0
Shamela0023596-ara1.completed.ms187	1142705298909046839	121	221	586	1108	1502	300	إن الخفيفة تكون بم-------------عنى ما كقوله تعالى إن الكافرون إلا في غرور الملك وإن كانت إلا صيحة واحدة يس وإن كل نفس لما عليها حافظ الطارق وقال المفسرون وتكون بمعنى لقد كقوله إن كان وعد ربنا لمفعولا الإسراء وتالله إن كنا لفي ضلال مبين الشعراء وتالله إن كدت لتردين الصافات وفكفى بالله شهيدا بيننا وبينكم إن كنا عن عبادتكم لغافلين يونس وقالوا أيضا وتكون بمعنى إذ كقوله و----لا تهنوا ----ولا تحزنوا وأنتم الأعلون إن كنتم مؤمنين آل عمران أي إذ كنتم وقوله فالله أحق أن تخشوه إن كنتم مؤمنين التوبة وقوله وذروا ما بقي من الربا إن كنتم مؤمنين البقرة	187	-2298784228722095805	Shamela0023594-ara1.ms0215	-3859453735511690535	193	257	999	1325	1549	300	إن الحقيقة على ثلاثة أوجه إن بمعنى ما كقوله------ إن الكافرون إن------------------- كانت إلا صيحة واحدة يس وإن بم-------------------------------------------------عنى لقد كقوله إن كان وعد ربنا لمفعولا الإسراء وتالله إن كنا قال تالله -------------------إن كدت لتردين الصافات إن -------------------------------كنا عن عبادتكم لغافلين يونس وإن بم--------------عنى إذ كقوله وأنتم الأعلون إن كنتم مؤمنين وأنتم الأعلون إن كنتم مؤمنين آل عمران---------------------------------------------------------------- وذروا ما بقي من الربا--------------- البقرة	215	-6146459113630397427	262	421.0
